artist,album,price,format,qty,orderdate,store.id
Def Leppard,Hysteria,9.98,lp,4,2019-01-16,X032
The Who,Who's Next,7.98,cass,1,2019-01-23,X019
ZZ Top,Eliminator,9.98,lp,9,2019-11-10,X002
Queen,Night at the Opera,7.98,lp,1,2019-11-10,X002
Fleetwood Mac,Rumours,8.98,cass,5,2019-11-10,X002
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-11-10,X002
Led Zeppelin,IV (untitled),7.98,lp,2,2019-11-10,X002
Van Halen,1984,9.98,cass,6,2019-11-10,X002
Pink Floyd,The Wall,14.98,lp,3,2019-11-10,X002
Boston,Boston,8.98,cass,5,2019-11-21,X010
Fleetwood Mac,Rumours,8.98,cass,4,2019-11-21,X010
Led Zeppelin,IV (untitled),7.98,cass,5,2019-11-21,X010
The Cars,The Cars,8.98,cass,3,2019-11-21,X010
The Beatles,Abbey Road,7.98,cass,8,2019-11-08,X002
Aerosmith,Toys in the Attic,7.98,cass,7,2019-11-08,X002
Journey,Escape,8.98,lp,5,2019-11-08,X002
Aerosmith,Toys in the Attic,7.98,cass,3,2019-11-08,X002
The Cars,The Cars,8.98,cass,2,2019-11-08,X002
Queen,Night at the Opera,7.98,cass,1,2019-11-08,X002
Pink Floyd,The Wall,14.98,cass,3,2019-01-25,X041
The Beatles,Abbey Road,7.98,cass,3,2019-01-25,X041
Queen,Night at the Opera,7.98,cass,1,2019-01-25,X041
Van Halen,1984,9.98,cass,2,2019-01-25,X041
U2,War,9.98,lp,5,2019-12-09,X008
The Beatles,Abbey Road,7.98,cass,3,2019-12-09,X008
Def Leppard,Hysteria,9.98,lp,1,2019-12-09,X008
Van Halen,1984,9.98,cass,4,2019-12-09,X008
The Doors,The Doors,7.98,cass,6,2019-12-09,X008
The Beatles,Abbey Road,7.98,cass,4,2019-07-27,X044
Heart,Dreamboat Annie,7.98,cass,4,2019-07-27,X044
Led Zeppelin,IV (untitled),7.98,cass,6,2019-07-27,X044
Heart,Dreamboat Annie,7.98,cass,2,2019-07-27,X044
Def Leppard,Hysteria,9.98,cass,4,2019-06-18,X007
The Beatles,Abbey Road,7.98,lp,6,2019-06-18,X007
AC/DC,Back in Black,8.98,cass,4,2019-06-18,X007
U2,War,9.98,cass,2,2019-06-18,X007
Aerosmith,Toys in the Attic,7.98,lp,3,2019-06-18,X007
Pink Floyd,The Wall,14.98,lp,4,2019-08-06,X025
Eagles,Hotel California,8.98,lp,6,2019-08-06,X025
The Who,Who's Next,7.98,cass,4,2019-08-06,X025
Pink Floyd,The Wall,14.98,cass,5,2019-08-06,X025
Boston,Boston,8.98,cass,6,2019-11-05,X027
Bad Company,Bad Company,7.98,lp,6,2019-11-05,X027
Boston,Boston,8.98,cass,3,2019-11-05,X027
Led Zeppelin,IV (untitled),7.98,lp,2,2019-11-05,X027
Queen,Night at the Opera,7.98,cass,5,2019-11-05,X027
Eagles,Hotel California,8.98,cass,4,2019-11-05,X027
The Who,Who's Next,7.98,cass,7,2019-11-04,X003
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-11-04,X003
Aerosmith,Toys in the Attic,7.98,cass,2,2019-11-04,X003
Led Zeppelin,IV (untitled),7.98,cass,2,2019-11-04,X003
Journey,Escape,8.98,cass,0,2019-11-04,X003
Boston,Boston,8.98,lp,5,2019-11-04,X003
U2,War,9.98,cass,6,2019-11-04,X003
Aerosmith,Toys in the Attic,7.98,cass,5,2019-11-04,X003
Pink Floyd,The Wall,14.98,cass,2,2019-11-04,X003
Pink Floyd,The Wall,14.98,lp,2,2019-11-04,X003
Eagles,Hotel California,8.98,cass,3,2019-11-04,X003
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-08-24,X016
ZZ Top,Eliminator,9.98,lp,4,2019-08-24,X016
U2,War,9.98,cass,8,2019-08-24,X016
The Rolling Stones,Sticky Fingers,7.98,cass,6,2019-08-24,X016
Queen,Night at the Opera,7.98,cass,2,2019-07-06,X008
Aerosmith,Toys in the Attic,7.98,lp,4,2019-07-06,X008
Lynyrd Skynyrd,Second Helping,7.98,cass,6,2019-07-06,X008
The Who,Who's Next,7.98,lp,2,2019-07-06,X008
The Doors,The Doors,7.98,cass,4,2019-07-06,X008
Steve Miller Band,Fly Like an Eagle,8.98,cass,5,2019-07-06,X008
Aerosmith,Toys in the Attic,7.98,cass,3,2019-07-06,X008
Van Halen,1984,9.98,lp,3,2019-02-06,X028
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,3,2019-02-06,X028
Fleetwood Mac,Rumours,8.98,cass,5,2019-02-06,X028
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-11-06,X043
Bad Company,Bad Company,7.98,cass,0,2019-11-06,X043
U2,War,9.98,cass,2,2019-11-06,X043
Aerosmith,Toys in the Attic,7.98,cass,3,2019-11-06,X043
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-11-06,X043
The Beatles,Abbey Road,7.98,cass,3,2019-11-06,X043
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-12-11,X020
Steve Miller Band,Fly Like an Eagle,8.98,cass,8,2019-12-11,X020
The Cars,The Cars,8.98,cass,2,2019-12-11,X020
Queen,Night at the Opera,7.98,lp,3,2019-12-11,X020
Van Halen,1984,9.98,lp,3,2019-12-11,X020
Bad Company,Bad Company,7.98,cass,4,2019-06-02,X035
AC/DC,Back in Black,8.98,cass,5,2019-06-02,X035
The Cars,The Cars,8.98,cass,0,2019-06-02,X035
The Beatles,Abbey Road,7.98,cass,6,2019-06-02,X035
Steve Miller Band,Fly Like an Eagle,8.98,lp,6,2019-06-02,X035
Heart,Dreamboat Annie,7.98,cass,2,2019-07-19,X013
Pink Floyd,The Wall,14.98,cass,4,2019-07-19,X013
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-07-19,X013
The Who,Who's Next,7.98,cass,3,2019-07-19,X013
Aerosmith,Toys in the Attic,7.98,lp,1,2019-07-19,X013
Lynyrd Skynyrd,Second Helping,7.98,cass,6,2019-07-19,X013
Steve Miller Band,Fly Like an Eagle,8.98,lp,2,2019-07-19,X013
The Doors,The Doors,7.98,lp,5,2019-07-19,X013
Boston,Boston,8.98,cass,2,2019-07-19,X013
Steve Miller Band,Fly Like an Eagle,8.98,lp,2,2019-01-07,X043
U2,War,9.98,lp,4,2019-01-07,X043
Eagles,Hotel California,8.98,cass,5,2019-01-07,X043
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,5,2019-01-07,X043
Aerosmith,Toys in the Attic,7.98,cass,2,2019-01-07,X043
Led Zeppelin,IV (untitled),7.98,lp,5,2019-01-07,X043
The Beatles,Abbey Road,7.98,cass,1,2019-01-07,X043
The Who,Who's Next,7.98,cass,5,2019-07-09,X044
Aerosmith,Toys in the Attic,7.98,cass,5,2019-07-09,X044
Van Halen,1984,9.98,lp,4,2019-07-09,X044
The Doors,The Doors,7.98,cass,2,2019-07-09,X044
Van Halen,1984,9.98,cass,4,2019-07-09,X044
AC/DC,Back in Black,8.98,cass,5,2019-07-09,X044
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-07-09,X044
The Beatles,Abbey Road,7.98,lp,1,2019-09-09,X034
Van Halen,1984,9.98,lp,5,2019-09-09,X034
Heart,Dreamboat Annie,7.98,cass,3,2019-09-09,X034
The Rolling Stones,Sticky Fingers,7.98,cass,6,2019-03-14,X042
Aerosmith,Toys in the Attic,7.98,cass,6,2019-03-14,X042
Queen,Night at the Opera,7.98,cass,3,2019-03-14,X042
Eagles,Hotel California,8.98,cass,5,2019-03-14,X042
AC/DC,Back in Black,8.98,lp,4,2019-01-16,X044
Fleetwood Mac,Rumours,8.98,cass,4,2019-01-16,X044
Pink Floyd,The Wall,14.98,cass,5,2019-01-16,X044
Pink Floyd,The Wall,14.98,cass,3,2019-01-16,X044
The Who,Who's Next,7.98,cass,5,2019-01-16,X044
Pink Floyd,The Wall,14.98,cass,4,2019-04-11,X011
The Cars,The Cars,8.98,cass,6,2019-04-11,X011
Pink Floyd,The Wall,14.98,cass,2,2019-01-21,X032
Def Leppard,Hysteria,9.98,lp,8,2019-01-21,X032
The Who,Who's Next,7.98,cass,5,2019-04-03,X041
The Beatles,Abbey Road,7.98,lp,2,2019-04-03,X041
ZZ Top,Eliminator,9.98,cass,2,2019-04-03,X041
Queen,Night at the Opera,7.98,cass,3,2019-04-03,X041
Foreigner,4,8.98,cass,4,2019-04-16,X042
AC/DC,Back in Black,8.98,lp,2,2019-04-16,X042
Queen,Night at the Opera,7.98,lp,3,2019-04-16,X042
The Beatles,Abbey Road,7.98,cass,7,2019-04-16,X042
Eagles,Hotel California,8.98,cass,3,2019-04-16,X042
Van Halen,1984,9.98,cass,6,2019-04-16,X042
The Cars,The Cars,8.98,lp,3,2019-04-16,X042
Eagles,Hotel California,8.98,cass,3,2019-04-16,X042
Aerosmith,Toys in the Attic,7.98,cass,6,2019-03-23,X032
The Beatles,Abbey Road,7.98,cass,6,2019-03-23,X032
U2,War,9.98,cass,1,2019-08-15,X037
Foreigner,4,8.98,lp,7,2019-08-15,X037
Van Halen,1984,9.98,cass,1,2019-08-15,X037
Aerosmith,Toys in the Attic,7.98,lp,7,2019-08-15,X037
Aerosmith,Toys in the Attic,7.98,lp,4,2019-08-15,X037
Foreigner,4,8.98,cass,2,2019-08-25,X019
Boston,Boston,8.98,cass,5,2019-08-25,X019
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-08-25,X019
Led Zeppelin,IV (untitled),7.98,cass,2,2019-08-25,X019
Eagles,Hotel California,8.98,cass,3,2019-08-25,X019
Eagles,Hotel California,8.98,lp,7,2019-03-30,X006
Bad Company,Bad Company,7.98,cass,4,2019-03-30,X006
Van Halen,1984,9.98,lp,5,2019-03-30,X006
Boston,Boston,8.98,cass,5,2019-03-30,X006
Led Zeppelin,IV (untitled),7.98,cass,1,2019-03-30,X006
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-07-04,X044
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-07-04,X044
The Rolling Stones,Sticky Fingers,7.98,cass,2,2019-07-04,X044
The Cars,The Cars,8.98,cass,7,2019-07-29,X003
Queen,Night at the Opera,7.98,cass,8,2019-07-29,X003
Rush,Moving Pictures,8.98,cass,4,2019-07-29,X003
Aerosmith,Toys in the Attic,7.98,cass,1,2019-07-29,X003
ZZ Top,Eliminator,9.98,lp,4,2019-07-29,X003
Led Zeppelin,IV (untitled),7.98,lp,3,2019-07-13,X028
The Who,Who's Next,7.98,lp,1,2019-07-13,X028
Rush,Moving Pictures,8.98,cass,4,2019-07-13,X028
Boston,Boston,8.98,cass,5,2019-07-13,X028
Def Leppard,Hysteria,9.98,lp,3,2019-07-13,X028
Van Halen,1984,9.98,cass,3,2019-05-28,X010
Aerosmith,Toys in the Attic,7.98,cass,4,2019-05-28,X010
Led Zeppelin,IV (untitled),7.98,lp,3,2019-02-10,X022
Boston,Boston,8.98,cass,7,2019-02-10,X022
Boston,Boston,8.98,cass,3,2019-02-10,X022
U2,War,9.98,cass,0,2019-02-22,X032
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-02-22,X032
Boston,Boston,8.98,lp,5,2019-02-22,X032
Heart,Dreamboat Annie,7.98,cass,5,2019-02-22,X032
AC/DC,Back in Black,8.98,cass,6,2019-02-22,X032
Pink Floyd,The Wall,14.98,cass,3,2019-02-22,X032
Queen,Night at the Opera,7.98,cass,4,2019-02-22,X032
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-05-05,X028
Van Halen,1984,9.98,lp,7,2019-02-04,X021
Bad Company,Bad Company,7.98,cass,7,2019-02-04,X021
Aerosmith,Toys in the Attic,7.98,lp,4,2019-02-04,X021
The Who,Who's Next,7.98,lp,2,2019-02-04,X021
Led Zeppelin,IV (untitled),7.98,cass,3,2019-02-04,X021
Aerosmith,Toys in the Attic,7.98,cass,2,2019-08-12,X041
The Doors,The Doors,7.98,cass,2,2019-08-12,X041
The Doors,The Doors,7.98,lp,1,2019-08-12,X041
Van Halen,1984,9.98,lp,7,2019-06-07,X010
U2,War,9.98,cass,4,2019-06-07,X010
Lynyrd Skynyrd,Second Helping,7.98,lp,5,2019-06-07,X010
Pink Floyd,The Wall,14.98,lp,6,2019-06-07,X010
The Beatles,Abbey Road,7.98,cass,3,2019-08-21,X018
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-08-21,X018
Led Zeppelin,IV (untitled),7.98,lp,11,2019-08-21,X018
Boston,Boston,8.98,lp,0,2019-04-27,X036
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-04-27,X036
AC/DC,Back in Black,8.98,cass,4,2019-04-27,X036
The Beatles,Abbey Road,7.98,lp,3,2019-04-27,X036
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-04-27,X036
Queen,Night at the Opera,7.98,lp,3,2019-02-16,X024
Journey,Escape,8.98,cass,7,2019-04-01,X030
Fleetwood Mac,Rumours,8.98,lp,8,2019-04-01,X030
Aerosmith,Toys in the Attic,7.98,cass,3,2019-04-01,X030
Van Halen,1984,9.98,lp,9,2019-01-09,X024
Bad Company,Bad Company,7.98,cass,2,2019-01-09,X024
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-01-09,X024
Eagles,Hotel California,8.98,cass,5,2019-01-09,X024
Van Halen,1984,9.98,cass,1,2019-01-09,X024
Van Halen,1984,9.98,cass,3,2019-07-13,X040
The Rolling Stones,Sticky Fingers,7.98,cass,2,2019-07-13,X040
U2,War,9.98,cass,5,2019-07-13,X040
Pink Floyd,The Wall,14.98,cass,3,2019-07-13,X040
Led Zeppelin,IV (untitled),7.98,lp,4,2019-04-25,X033
The Cars,The Cars,8.98,cass,3,2019-04-25,X033
The Cars,The Cars,8.98,lp,4,2019-04-25,X033
Boston,Boston,8.98,cass,5,2019-04-25,X033
Journey,Escape,8.98,cass,9,2019-04-25,X033
The Doors,The Doors,7.98,cass,0,2019-04-25,X033
Van Halen,1984,9.98,cass,4,2019-04-25,X033
The Who,Who's Next,7.98,cass,3,2019-03-18,X032
Lynyrd Skynyrd,Second Helping,7.98,lp,4,2019-03-18,X032
Aerosmith,Toys in the Attic,7.98,cass,4,2019-03-18,X032
Def Leppard,Hysteria,9.98,lp,7,2019-03-18,X032
Van Halen,1984,9.98,lp,3,2019-03-18,X032
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-03-18,X032
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-03-18,X032
Van Halen,1984,9.98,cass,4,2019-02-11,X010
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,3,2019-02-11,X010
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-02-11,X010
Foreigner,4,8.98,cass,7,2019-01-16,X016
ZZ Top,Eliminator,9.98,lp,7,2019-01-16,X016
Fleetwood Mac,Rumours,8.98,lp,5,2019-01-16,X016
Pink Floyd,The Wall,14.98,cass,3,2019-01-16,X016
ZZ Top,Eliminator,9.98,cass,2,2019-11-07,X034
Lynyrd Skynyrd,Second Helping,7.98,cass,4,2019-11-07,X034
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,2,2019-11-07,X034
U2,War,9.98,lp,7,2019-11-07,X034
U2,War,9.98,cass,4,2019-11-07,X034
Lynyrd Skynyrd,Second Helping,7.98,lp,8,2019-10-19,X028
The Cars,The Cars,8.98,cass,1,2019-10-19,X028
The Rolling Stones,Sticky Fingers,7.98,lp,4,2019-10-19,X028
Aerosmith,Toys in the Attic,7.98,cass,2,2019-10-19,X028
Boston,Boston,8.98,cass,3,2019-10-19,X028
Bad Company,Bad Company,7.98,cass,3,2019-05-22,X029
Led Zeppelin,IV (untitled),7.98,lp,5,2019-05-22,X029
The Beatles,Abbey Road,7.98,cass,3,2019-05-22,X029
ZZ Top,Eliminator,9.98,cass,4,2019-05-22,X029
Led Zeppelin,IV (untitled),7.98,lp,2,2019-05-22,X029
The Doors,The Doors,7.98,lp,4,2019-05-22,X029
ZZ Top,Eliminator,9.98,cass,3,2019-05-22,X029
The Cars,The Cars,8.98,lp,7,2019-05-22,X029
Rush,Moving Pictures,8.98,cass,6,2019-02-18,X044
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-02-18,X044
Rush,Moving Pictures,8.98,cass,5,2019-02-18,X044
Pink Floyd,The Wall,14.98,cass,6,2019-09-23,X034
Led Zeppelin,IV (untitled),7.98,cass,6,2019-09-23,X034
The Rolling Stones,Sticky Fingers,7.98,cass,6,2019-09-23,X034
Boston,Boston,8.98,cass,3,2019-09-23,X034
Van Halen,1984,9.98,cass,3,2019-09-23,X034
Foreigner,4,8.98,lp,6,2019-09-23,X034
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-09-12,X012
AC/DC,Back in Black,8.98,cass,4,2019-09-12,X012
The Who,Who's Next,7.98,lp,4,2019-09-12,X012
Queen,Night at the Opera,7.98,cass,4,2019-02-06,X025
Van Halen,1984,9.98,cass,3,2019-02-06,X025
Van Halen,1984,9.98,cass,3,2019-02-06,X025
The Cars,The Cars,8.98,cass,4,2019-02-06,X025
Van Halen,1984,9.98,lp,6,2019-11-11,X022
Van Halen,1984,9.98,cass,2,2019-11-11,X022
Led Zeppelin,IV (untitled),7.98,cass,4,2019-11-11,X022
Led Zeppelin,IV (untitled),7.98,cass,8,2019-11-11,X022
AC/DC,Back in Black,8.98,cass,3,2019-11-11,X022
Led Zeppelin,IV (untitled),7.98,cass,5,2019-11-11,X022
Def Leppard,Hysteria,9.98,cass,2,2019-11-11,X022
Heart,Dreamboat Annie,7.98,cass,3,2019-11-11,X022
Fleetwood Mac,Rumours,8.98,lp,6,2019-03-25,X004
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-03-25,X004
Aerosmith,Toys in the Attic,7.98,cass,1,2019-03-25,X004
Lynyrd Skynyrd,Second Helping,7.98,cass,4,2019-03-25,X004
Eagles,Hotel California,8.98,cass,5,2019-03-25,X004
Journey,Escape,8.98,cass,0,2019-06-30,X003
The Who,Who's Next,7.98,cass,6,2019-06-30,X003
Led Zeppelin,IV (untitled),7.98,cass,2,2019-10-03,X032
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-10-03,X032
Steve Miller Band,Fly Like an Eagle,8.98,cass,1,2019-10-03,X032
AC/DC,Back in Black,8.98,cass,5,2019-10-03,X032
Lynyrd Skynyrd,Second Helping,7.98,cass,6,2019-10-03,X032
The Cars,The Cars,8.98,cass,7,2019-10-03,X032
Queen,Night at the Opera,7.98,cass,9,2019-08-13,X042
Van Halen,1984,9.98,cass,6,2019-08-13,X042
Aerosmith,Toys in the Attic,7.98,cass,7,2019-08-13,X042
Boston,Boston,8.98,cass,5,2019-08-13,X042
The Beatles,Abbey Road,7.98,cass,4,2019-08-13,X042
Van Halen,1984,9.98,lp,3,2019-08-13,X042
AC/DC,Back in Black,8.98,cass,9,2019-08-13,X042
Eagles,Hotel California,8.98,cass,2,2019-08-13,X042
The Doors,The Doors,7.98,cass,5,2019-08-13,X042
Queen,Night at the Opera,7.98,cass,6,2019-04-08,X038
AC/DC,Back in Black,8.98,lp,6,2019-04-08,X038
U2,War,9.98,lp,1,2019-06-02,X032
Steve Miller Band,Fly Like an Eagle,8.98,cass,4,2019-06-02,X032
Queen,Night at the Opera,7.98,lp,4,2019-06-02,X032
The Doors,The Doors,7.98,lp,7,2019-06-21,X023
The Rolling Stones,Sticky Fingers,7.98,lp,5,2019-06-21,X023
The Rolling Stones,Sticky Fingers,7.98,cass,2,2019-06-21,X023
AC/DC,Back in Black,8.98,lp,4,2019-06-21,X023
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-06-21,X023
The Doors,The Doors,7.98,lp,1,2019-06-21,X023
Journey,Escape,8.98,lp,3,2019-07-24,X031
The Cars,The Cars,8.98,lp,1,2019-07-24,X031
Foreigner,4,8.98,lp,4,2019-07-24,X031
The Who,Who's Next,7.98,cass,5,2019-08-19,X028
Foreigner,4,8.98,lp,2,2019-08-19,X028
The Cars,The Cars,8.98,lp,4,2019-08-19,X028
Def Leppard,Hysteria,9.98,cass,5,2019-08-19,X028
The Beatles,Abbey Road,7.98,cass,4,2019-08-19,X028
Eagles,Hotel California,8.98,cass,4,2019-03-18,X043
Van Halen,1984,9.98,cass,7,2019-03-18,X043
Aerosmith,Toys in the Attic,7.98,cass,5,2019-03-18,X043
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-03-18,X043
Queen,Night at the Opera,7.98,cass,6,2019-03-18,X043
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-03-18,X043
Steve Miller Band,Fly Like an Eagle,8.98,lp,7,2019-03-18,X043
The Who,Who's Next,7.98,cass,2,2019-07-29,X032
ZZ Top,Eliminator,9.98,cass,5,2019-07-29,X032
Fleetwood Mac,Rumours,8.98,cass,5,2019-07-29,X032
Led Zeppelin,IV (untitled),7.98,cass,6,2019-07-29,X032
Fleetwood Mac,Rumours,8.98,cass,7,2019-12-13,X017
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,1,2019-12-13,X017
The Doors,The Doors,7.98,cass,4,2019-12-13,X017
ZZ Top,Eliminator,9.98,cass,1,2019-12-13,X017
Lynyrd Skynyrd,Second Helping,7.98,cass,3,2019-12-13,X017
The Cars,The Cars,8.98,cass,5,2019-12-13,X017
The Doors,The Doors,7.98,cass,5,2019-07-24,X039
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-07-24,X039
Def Leppard,Hysteria,9.98,cass,4,2019-07-24,X039
Fleetwood Mac,Rumours,8.98,cass,4,2019-07-24,X039
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,4,2019-07-24,X039
Boston,Boston,8.98,cass,5,2019-07-24,X039
Lynyrd Skynyrd,Second Helping,7.98,cass,6,2019-06-21,X017
Van Halen,1984,9.98,lp,2,2019-06-21,X017
Steve Miller Band,Fly Like an Eagle,8.98,lp,4,2019-06-21,X017
U2,War,9.98,lp,5,2019-06-21,X017
Lynyrd Skynyrd,Second Helping,7.98,cass,2,2019-06-21,X017
Queen,Night at the Opera,7.98,cass,3,2019-06-21,X017
The Cars,The Cars,8.98,lp,4,2019-06-21,X017
Aerosmith,Toys in the Attic,7.98,cass,3,2019-06-21,X017
Lynyrd Skynyrd,Second Helping,7.98,cass,5,2019-06-21,X017
Foreigner,4,8.98,lp,6,2019-06-21,X017
The Cars,The Cars,8.98,cass,4,2019-06-21,X017
AC/DC,Back in Black,8.98,lp,2,2019-06-21,X017
U2,War,9.98,lp,4,2019-06-21,X017
The Beatles,Abbey Road,7.98,cass,3,2019-04-28,X045
U2,War,9.98,cass,1,2019-04-28,X045
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-02-08,X025
Fleetwood Mac,Rumours,8.98,cass,3,2019-02-08,X025
Aerosmith,Toys in the Attic,7.98,lp,2,2019-02-08,X025
The Who,Who's Next,7.98,lp,5,2019-02-08,X025
Led Zeppelin,IV (untitled),7.98,cass,5,2019-02-08,X025
U2,War,9.98,cass,5,2019-02-08,X025
The Rolling Stones,Sticky Fingers,7.98,lp,6,2019-03-16,X022
Eagles,Hotel California,8.98,cass,10,2019-03-16,X022
Aerosmith,Toys in the Attic,7.98,cass,6,2019-03-16,X022
Journey,Escape,8.98,cass,6,2019-03-16,X022
The Beatles,Abbey Road,7.98,cass,5,2019-03-16,X022
AC/DC,Back in Black,8.98,cass,2,2019-02-24,X037
ZZ Top,Eliminator,9.98,lp,1,2019-02-24,X037
ZZ Top,Eliminator,9.98,cass,3,2019-02-24,X037
U2,War,9.98,lp,1,2019-07-10,X015
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,2,2019-07-10,X015
Foreigner,4,8.98,cass,4,2019-07-10,X015
Foreigner,4,8.98,cass,4,2019-07-18,X030
Journey,Escape,8.98,lp,1,2019-07-18,X030
Fleetwood Mac,Rumours,8.98,cass,0,2019-07-18,X030
The Cars,The Cars,8.98,cass,4,2019-07-18,X030
ZZ Top,Eliminator,9.98,lp,5,2019-07-18,X030
Def Leppard,Hysteria,9.98,cass,4,2019-07-18,X030
U2,War,9.98,lp,3,2019-05-26,X005
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,8,2019-05-26,X005
Lynyrd Skynyrd,Second Helping,7.98,cass,3,2019-05-26,X005
Boston,Boston,8.98,lp,4,2019-12-14,X042
Bad Company,Bad Company,7.98,lp,5,2019-12-14,X042
The Who,Who's Next,7.98,cass,6,2019-12-14,X042
Aerosmith,Toys in the Attic,7.98,lp,6,2019-12-14,X042
Pink Floyd,The Wall,14.98,lp,10,2019-07-02,X022
Boston,Boston,8.98,cass,3,2019-07-02,X022
Led Zeppelin,IV (untitled),7.98,cass,3,2019-07-02,X022
The Who,Who's Next,7.98,cass,6,2019-07-02,X022
AC/DC,Back in Black,8.98,cass,4,2019-07-02,X022
Fleetwood Mac,Rumours,8.98,cass,6,2019-07-02,X022
Foreigner,4,8.98,lp,4,2019-08-09,X043
Aerosmith,Toys in the Attic,7.98,cass,1,2019-08-09,X043
The Who,Who's Next,7.98,cass,3,2019-08-09,X043
Fleetwood Mac,Rumours,8.98,cass,4,2019-08-09,X043
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-08-09,X043
U2,War,9.98,cass,3,2019-08-09,X043
Van Halen,1984,9.98,lp,3,2019-08-09,X043
Led Zeppelin,IV (untitled),7.98,cass,6,2019-08-09,X043
Van Halen,1984,9.98,lp,3,2019-06-28,X005
Foreigner,4,8.98,cass,4,2019-06-28,X005
Eagles,Hotel California,8.98,cass,4,2019-06-28,X005
Queen,Night at the Opera,7.98,cass,4,2019-06-28,X005
The Beatles,Abbey Road,7.98,cass,2,2019-06-28,X005
Led Zeppelin,IV (untitled),7.98,cass,3,2019-06-28,X005
AC/DC,Back in Black,8.98,cass,6,2019-06-28,X005
Fleetwood Mac,Rumours,8.98,cass,1,2019-06-26,X015
AC/DC,Back in Black,8.98,cass,4,2019-06-26,X015
Led Zeppelin,IV (untitled),7.98,lp,2,2019-06-26,X015
Fleetwood Mac,Rumours,8.98,cass,1,2019-06-26,X015
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-06-26,X015
Steve Miller Band,Fly Like an Eagle,8.98,cass,7,2019-06-26,X015
Journey,Escape,8.98,cass,4,2019-06-26,X015
Pink Floyd,The Wall,14.98,cass,8,2019-06-26,X015
The Beatles,Abbey Road,7.98,lp,4,2019-06-26,X015
Queen,Night at the Opera,7.98,lp,3,2019-09-24,X022
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-09-24,X022
The Beatles,Abbey Road,7.98,lp,6,2019-09-24,X022
The Who,Who's Next,7.98,lp,6,2019-09-24,X022
Bad Company,Bad Company,7.98,cass,3,2019-08-16,X005
ZZ Top,Eliminator,9.98,cass,5,2019-08-16,X005
AC/DC,Back in Black,8.98,cass,2,2019-08-16,X005
Foreigner,4,8.98,lp,6,2019-08-16,X005
Boston,Boston,8.98,cass,2,2019-01-28,X034
Queen,Night at the Opera,7.98,cass,3,2019-01-28,X034
Pink Floyd,The Wall,14.98,cass,3,2019-01-28,X034
Bad Company,Bad Company,7.98,cass,6,2019-01-28,X034
The Who,Who's Next,7.98,cass,2,2019-01-28,X034
Queen,Night at the Opera,7.98,cass,6,2019-08-28,X031
Steve Miller Band,Fly Like an Eagle,8.98,cass,7,2019-08-28,X031
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-08-28,X031
Journey,Escape,8.98,cass,6,2019-08-28,X031
Eagles,Hotel California,8.98,lp,4,2019-08-28,X031
Journey,Escape,8.98,lp,1,2019-08-28,X031
